Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age,PerformanceScore_enc
2665,2020-03-15,Area Sales Manager,NEL,Active,Contract,Zone A,Part-Time,Sales,Splicing,14-07-1991,NY,Male,Hispanic,Married,Fully Meets,4,2022-10-05,1,5,5,2022-09-03,Communication Skills,Internal,Completed,4,786.38,29,4
2666,2018-11-07,Area Sales Manager,PL,Active,Part-Time,Zone C,Full-Time,Sales,Yard (Material Handling),19-01-1946,WA,Female,Other,Single,Fully Meets,4,2023-05-24,5,5,3,2023-02-02,Project Management,Internal,Failed,2,460.62,72,4
2667,2019-10-03,Administrative Assistant,BPC,Active,Full-Time,Zone B,Part-Time,Sales,Billable Consultants,08-10-1965,WA,Female,Other,Widowed,Fully Meets,2,2022-12-28,3,2,3,2023-02-05,Leadership Development,External,Passed,4,821.39,54,4
2668,2022-08-12,Administrative Assistant,CCDR,Active,Contract,Zone C,Part-Time,Sales,General - Con,12-11-1978,MA,Female,Asian,Married,Fully Meets,2,2023-04-28,4,4,1,2023-01-19,Project Management,Internal,Passed,3,968.31,44,4
2669,2018-12-22,Administrative Assistant,SVG,Active,Part-Time,Zone C,Full-Time,Sales,Field Operations,19-01-1952,MA,Female,Black,Single,Fully Meets,1,2023-04-27,4,2,1,2023-03-17,Project Management,Internal,Completed,3,912.22,66,4
2670,2021-03-27,Area Sales Manager,PYZ,Active,Part-Time,Zone A,Full-Time,Sales,Engineers,06-03-1994,MA,Male,Other,Widowed,Fully Meets,1,2023-06-26,4,2,1,2023-06-28,Project Management,External,Completed,4,144.83,27,4
2671,2022-07-18,Area Sales Manager,WBL,Active,Part-Time,Zone C,Temporary,Sales,Field Operations,23-06-1944,MA,Male,Asian,Widowed,Fully Meets,5,2023-02-12,1,2,5,2023-01-14,Project Management,Internal,Passed,4,425.59,78,4
2672,2020-04-09,Area Sales Manager,NEL,Active,Contract,Zone A,Full-Time,Sales,Fielders,23-07-1999,AZ,Male,Asian,Married,Fully Meets,1,2023-06-04,5,2,2,2023-07-18,Project Management,Internal,Incomplete,2,118.43,21,4
2673,2022-01-07,Area Sales Manager,PL,Active,Full-Time,Zone B,Full-Time,Sales,Splicing,19-07-1999,AZ,Male,Other,Single,Fully Meets,4,2022-10-13,5,1,1,2023-05-11,Customer Service,Internal,Incomplete,2,281.27,23,4
2674,2022-07-15,Area Sales Manager,BPC,Active,Part-Time,Zone A,Part-Time,Sales,Fielders,16-12-1968,AZ,Male,White,Widowed,Fully Meets,1,2022-11-06,1,1,4,2023-04-05,Customer Service,External,Incomplete,5,283.65,54,4
2675,2020-11-29,Area Sales Manager,CCDR,Active,Part-Time,Zone C,Part-Time,Sales,Engineers,07-06-1946,AL,Male,Hispanic,Divorced,Fully Meets,5,2023-01-30,2,4,4,2022-10-07,Customer Service,Internal,Completed,3,475.75,74,4
2676,2019-03-20,Area Sales Manager,SVG,Active,Part-Time,Zone C,Part-Time,Sales,Engineers,01-08-1972,AL,Male,Asian,Single,Fully Meets,2,2022-10-16,4,3,4,2022-10-11,Leadership Development,External,Failed,3,188.07,47,4
2677,2019-03-16,Area Sales Manager,EW,Active,Contract,Zone B,Full-Time,Sales,Splicing,13-10-1990,TN,Male,Hispanic,Divorced,Fully Meets,1,2022-11-29,2,1,5,2022-12-30,Technical Skills,External,Incomplete,4,843.69,29,4
2678,2021-05-30,Area Sales Manager,MSC,Active,Full-Time,Zone C,Part-Time,Sales,Field Operations,01-05-1966,ID,Male,White,Single,Fully Meets,5,2023-07-18,5,3,3,2023-04-06,Project Management,External,Failed,3,166.28,55,4
2679,2022-11-17,Area Sales Manager,TNS,Active,Contract,Zone A,Part-Time,Sales,General - Con,20-10-1951,ID,Male,Hispanic,Divorced,Fully Meets,5,2023-02-02,4,4,1,2022-08-17,Communication Skills,External,Completed,2,119.62,71,4
2680,2020-12-25,Area Sales Manager,PYZ,Active,Contract,Zone A,Full-Time,Sales,Billable Consultants,24-01-1948,ID,Male,Black,Single,Fully Meets,2,2022-08-31,1,4,4,2023-05-11,Customer Service,Internal,Failed,2,400.81,72,4
2681,2020-06-16,Area Sales Manager,WBL,Active,Part-Time,Zone C,Full-Time,Sales,Field Operations,04-02-1984,ID,Male,Black,Married,Fully Meets,1,2023-07-22,3,3,3,2023-01-26,Leadership Development,Internal,Completed,1,318.38,36,4
2682,2020-07-28,Area Sales Manager,NEL,Active,Contract,Zone A,Temporary,Sales,Field Operations,05-06-1976,NY,Male,Asian,Widowed,Fully Meets,2,2022-11-02,1,2,2,2023-05-05,Communication Skills,External,Failed,3,238.12,44,4
2683,2021-12-31,Area Sales Manager,PL,Active,Contract,Zone A,Temporary,Sales,General - Con,14-10-1952,WA,Female,Other,Divorced,Fully Meets,4,2022-12-23,3,4,2,2022-08-26,Technical Skills,External,Passed,2,412.34,69,4
2684,2022-02-07,Administrative Assistant,BPC,Active,Full-Time,Zone C,Part-Time,Sales,General - Sga,07-10-1983,MA,Female,White,Widowed,Fully Meets,5,2022-09-14,3,4,2,2023-01-23,Communication Skills,Internal,Passed,5,776.58,39,4
2685,2021-11-23,Administrative Assistant,CCDR,Active,Full-Time,Zone B,Temporary,Sales,General - Sga,08-08-1964,MA,Female,Black,Divorced,Fully Meets,2,2023-07-09,3,1,1,2023-02-07,Project Management,External,Passed,4,231.34,57,4
2686,2021-08-15,Area Sales Manager,PYZ,Active,Contract,Zone C,Part-Time,Sales,Project Management - Con,09-05-1955,MA,Male,Other,Single,Fully Meets,4,2023-01-23,5,3,4,2022-11-12,Project Management,External,Completed,1,278.7,66,4
2687,2021-06-21,Area Sales Manager,WBL,Active,Part-Time,Zone A,Full-Time,Sales,Engineers,16-03-1945,AZ,Male,White,Single,Fully Meets,2,2023-02-20,4,5,5,2023-07-20,Technical Skills,External,Incomplete,1,272.22,76,4
2688,2021-02-13,Area Sales Manager,NEL,Active,Contract,Zone B,Full-Time,Sales,Engineers,09-02-1967,AZ,Male,Black,Married,Fully Meets,1,2022-11-21,2,3,3,2022-11-18,Customer Service,External,Completed,2,638.6,54,4
2689,2020-12-28,Area Sales Manager,PL,Active,Part-Time,Zone C,Part-Time,Sales,Wireline Construction,09-05-1954,AZ,Male,Other,Single,Fully Meets,1,2022-10-06,2,1,1,2023-07-12,Project Management,External,Passed,1,812.6,66,4
2690,2022-04-12,Area Sales Manager,BPC,Active,Part-Time,Zone B,Part-Time,Sales,Project Management - Con,14-04-1997,AZ,Male,Black,Married,Fully Meets,4,2022-10-29,1,3,2,2023-02-23,Technical Skills,External,Completed,1,134.11,25,4
2691,2019-01-02,Area Sales Manager,CCDR,Active,Part-Time,Zone C,Full-Time,Sales,General - Sga,29-11-1972,AL,Male,Black,Widowed,Fully Meets,1,2022-12-21,4,1,1,2022-12-29,Project Management,External,Failed,3,934.3,47,4
2692,2020-08-01,Area Sales Manager,SVG,Active,Full-Time,Zone A,Full-Time,Sales,Underground,22-11-1997,TN,Male,White,Widowed,Fully Meets,4,2023-05-04,4,5,2,2023-05-30,Communication Skills,External,Completed,1,614.11,23,4
2693,2020-10-14,Area Sales Manager,EW,Active,Part-Time,Zone C,Temporary,Sales,General - Sga,26-09-1987,TN,Male,White,Married,Fully Meets,4,2022-11-06,2,5,2,2023-05-16,Project Management,External,Failed,2,175.75,33,4
2694,2023-05-26,Area Sales Manager,MSC,Active,Full-Time,Zone C,Full-Time,Sales,Engineers,15-12-1980,ID,Male,Black,Widowed,Fully Meets,4,2022-12-29,3,4,4,2022-08-08,Customer Service,External,Failed,2,167.34,43,4
2695,2021-08-26,Area Sales Manager,TNS,Active,Full-Time,Zone A,Temporary,Sales,Underground,24-10-1960,ID,Male,Other,Married,Fully Meets,2,2022-12-04,5,2,3,2023-01-25,Customer Service,External,Passed,2,123.83,61,4
2696,2022-11-20,Area Sales Manager,PYZ,Active,Contract,Zone A,Temporary,Sales,Project Management - Con,09-03-1953,ID,Male,Other,Married,Fully Meets,4,2023-05-13,3,1,3,2023-03-29,Technical Skills,External,Incomplete,2,932.48,69,4
2697,2020-02-22,Area Sales Manager,WBL,Active,Full-Time,Zone A,Full-Time,Sales,Splicing,08-02-1964,NY,Male,White,Married,Fully Meets,1,2023-05-30,1,5,3,2023-02-19,Project Management,Internal,Completed,4,714.81,56,4
2698,2021-04-04,Area Sales Manager,NEL,Active,Contract,Zone B,Full-Time,Sales,Field Operations,01-02-1969,NY,Male,Hispanic,Single,Fully Meets,4,2023-05-24,5,4,5,2022-12-12,Project Management,Internal,Incomplete,3,152.78,52,4
2699,2023-08-05,Area Sales Manager,PL,Active,Contract,Zone C,Temporary,Sales,Engineers,24-08-1985,WA,Female,Other,Married,Fully Meets,5,2022-12-07,1,1,5,2023-01-31,Technical Skills,External,Incomplete,2,717.16,38,4
2700,2023-01-10,Administrative Assistant,BPC,Active,Full-Time,Zone B,Temporary,Sales,Project Management - Con,01-09-1992,MA,Female,Other,Single,Fully Meets,4,2023-01-17,3,5,1,2023-06-29,Technical Skills,External,Failed,1,272.59,31,4
2701,2019-04-19,Administrative Assistant,CCDR,Active,Contract,Zone A,Full-Time,Sales,Field Operations,06-09-1959,MA,Female,Black,Married,Fully Meets,5,2023-07-20,5,5,3,2023-04-20,Leadership Development,External,Incomplete,5,155.14,60,4
2702,2019-10-02,Area Sales Manager,BPC,Active,Contract,Zone B,Full-Time,Sales,Aerial,18-09-1962,MA,Male,Asian,Married,Fully Meets,2,2023-04-12,5,1,2,2022-09-05,Communication Skills,Internal,Completed,1,328.74,57,4
2703,2018-11-14,Area Sales Manager,CCDR,Active,Full-Time,Zone A,Part-Time,Sales,General - Con,07-04-1986,AZ,Male,Other,Single,Fully Meets,5,2023-05-27,1,5,4,2023-03-31,Leadership Development,Internal,Passed,2,775.58,32,4
2704,2020-01-27,Area Sales Manager,EW,Active,Part-Time,Zone A,Full-Time,Sales,Field Operations,30-07-1998,AZ,Male,Black,Widowed,Fully Meets,4,2022-09-14,2,4,4,2022-12-10,Leadership Development,Internal,Incomplete,2,499.97,22,4
2705,2018-11-04,Area Sales Manager,MSC,Active,Full-Time,Zone B,Temporary,Sales,General - Con,24-10-2000,AZ,Female,Hispanic,Divorced,Fully Meets,2,2023-07-08,3,2,2,2023-05-24,Communication Skills,External,Incomplete,1,826.31,18,4
2706,2018-12-13,Area Sales Manager,NEL,Active,Part-Time,Zone A,Part-Time,Sales,Field Operations,24-09-1975,NC,Male,Asian,Widowed,Fully Meets,2,2022-12-18,3,2,5,2023-03-28,Leadership Development,Internal,Failed,5,258.38,43,4
2707,2022-11-28,Area Sales Manager,PL,Active,Full-Time,Zone B,Part-Time,Sales,General - Con,20-08-1992,AL,Male,White,Married,Fully Meets,4,2023-01-28,1,2,1,2022-11-16,Customer Service,External,Incomplete,3,412.09,30,4
2708,2022-06-08,Area Sales Manager,PYZ,Active,Full-Time,Zone C,Part-Time,Sales,General - Con,31-07-1965,TN,Male,Asian,Married,Fully Meets,2,2023-01-15,1,3,5,2022-12-04,Leadership Development,Internal,Failed,5,294.23,57,4
2709,2022-04-03,Area Sales Manager,SVG,Active,Full-Time,Zone A,Full-Time,Sales,Field Operations,28-01-1985,ID,Male,Asian,Married,Fully Meets,2,2022-08-28,1,2,2,2022-10-15,Technical Skills,Internal,Failed,2,415.45,37,4
2710,2022-02-28,Area Sales Manager,TNS,Active,Part-Time,Zone C,Full-Time,Sales,Field Operations,14-04-1994,ID,Male,Black,Single,Fully Meets,5,2022-08-12,4,2,3,2023-07-20,Customer Service,Internal,Failed,5,807.71,28,4
2711,2021-08-19,Area Sales Manager,WBL,Active,Contract,Zone C,Temporary,Sales,Field Operations,09-06-1973,ID,Male,Black,Divorced,Fully Meets,2,2023-02-07,4,2,5,2022-09-13,Leadership Development,Internal,Completed,1,408.39,48,4
2712,2018-08-19,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Full-Time,Sales,General - Con,08-07-1992,NY,Male,Other,Married,Fully Meets,1,2023-06-24,3,2,5,2023-01-30,Communication Skills,External,Passed,1,741.6,26,4
2713,2019-10-15,Area Sales Manager,WBL,Active,Full-Time,Zone A,Full-Time,Sales,Aerial,09-02-1997,NY,Male,Black,Married,Fully Meets,5,2022-12-22,5,2,4,2023-04-09,Technical Skills,External,Completed,3,193.48,22,4
2714,2023-02-23,Area Sales Manager,NEL,Active,Part-Time,Zone C,Temporary,Sales,Field Operations,11-07-1972,WA,Male,Asian,Widowed,Fully Meets,1,2022-10-20,3,1,3,2023-01-08,Technical Skills,Internal,Incomplete,5,831.09,51,4
2715,2023-02-01,Area Sales Manager,PL,Active,Full-Time,Zone B,Temporary,Sales,Field Operations,18-08-1995,WA,Female,Asian,Divorced,Fully Meets,4,2023-01-11,3,5,1,2022-10-14,Customer Service,External,Completed,5,573.56,28,4
2716,2023-05-07,Administrative Assistant,BPC,Active,Contract,Zone A,Temporary,Sales,Executive,21-12-1969,MA,Female,Asian,Widowed,Fully Meets,2,2022-09-28,3,2,2,2023-01-16,Leadership Development,Internal,Completed,4,247.11,54,4
2717,2020-05-26,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Temporary,Sales,Field Operations,05-11-1995,MA,Male,Black,Divorced,Fully Meets,1,2023-07-25,1,1,2,2023-03-25,Communication Skills,Internal,Passed,5,866.13,25,4
2718,2022-02-09,Area Sales Manager,WBL,Active,Part-Time,Zone A,Part-Time,Sales,Aerial,26-01-1999,AZ,Male,Other,Married,Fully Meets,5,2023-06-01,3,5,5,2022-11-13,Project Management,Internal,Incomplete,5,760.24,23,4
2719,2022-06-20,Area Sales Manager,NEL,Active,Contract,Zone C,Temporary,Sales,Finance & Accounting,11-02-1996,AZ,Male,Hispanic,Divorced,Fully Meets,4,2022-11-09,5,5,5,2023-07-25,Leadership Development,Internal,Passed,5,992.93,26,4
2720,2022-01-08,Area Sales Manager,PL,Active,Contract,Zone A,Temporary,Sales,Field Operations,13-08-1994,NC,Female,Asian,Widowed,Fully Meets,4,2022-12-12,3,3,2,2023-05-09,Customer Service,External,Failed,2,960.4,28,4
2721,2020-03-01,Area Sales Manager,BPC,Active,Full-Time,Zone A,Full-Time,Sales,Shop (Fleet),15-11-1981,NC,Male,Hispanic,Married,Fully Meets,4,2023-03-26,1,4,3,2022-10-19,Project Management,Internal,Incomplete,4,173.54,39,4
2722,2020-10-05,Area Sales Manager,CCDR,Active,Contract,Zone C,Temporary,Sales,General - Con,02-12-1979,AL,Male,White,Single,Fully Meets,2,2022-12-18,3,4,2,2023-07-17,Leadership Development,External,Passed,1,334.08,41,4
2723,2021-05-12,Area Sales Manager,SVG,Active,Part-Time,Zone C,Temporary,Sales,Field Operations,17-03-1975,TN,Male,White,Widowed,Fully Meets,2,2023-01-31,3,1,5,2023-07-22,Leadership Development,External,Incomplete,3,763.23,46,4
2724,2023-01-01,Area Sales Manager,EW,Active,Part-Time,Zone B,Temporary,Sales,Catv,15-01-1943,ID,Male,Other,Divorced,Fully Meets,1,2023-01-01,5,3,4,2023-06-03,Leadership Development,External,Completed,2,611.51,80,4
2725,2019-11-18,Area Sales Manager,MSC,Active,Contract,Zone B,Full-Time,Sales,Field Operations,21-07-1969,ID,Male,White,Single,Fully Meets,4,2023-01-30,4,1,5,2022-12-29,Technical Skills,Internal,Incomplete,2,354.21,50,4
2726,2021-05-12,Area Sales Manager,TNS,Active,Contract,Zone B,Full-Time,Sales,Wireline Construction,23-02-1971,NY,Male,Asian,Single,Fully Meets,2,2023-07-29,2,4,2,2023-01-16,Customer Service,External,Passed,3,502.39,50,4
2727,2020-02-14,Area Sales Manager,PYZ,Active,Contract,Zone C,Full-Time,Sales,General - Con,12-10-1984,NY,Male,White,Divorced,Fully Meets,5,2023-06-17,1,3,3,2022-12-31,Communication Skills,Internal,Incomplete,2,687.99,36,4
2728,2020-05-08,Area Sales Manager,WBL,Active,Full-Time,Zone B,Full-Time,Sales,Splicing,07-09-1956,WA,Male,Hispanic,Single,Fully Meets,2,2022-12-03,3,2,1,2023-01-27,Project Management,Internal,Completed,5,877.47,64,4
2729,2018-12-10,Area Sales Manager,NEL,Active,Part-Time,Zone B,Full-Time,Sales,Engineers,10-03-1948,WA,Female,Hispanic,Divorced,Fully Meets,2,2023-02-24,3,5,1,2023-07-06,Leadership Development,External,Passed,2,700.04,70,4
2730,2021-12-08,Area Sales Manager,PL,Active,Contract,Zone B,Part-Time,Sales,Underground,28-07-1967,VT,Female,Hispanic,Single,Fully Meets,2,2022-09-16,2,3,4,2023-05-20,Project Management,External,Incomplete,5,486.43,54,4
2731,2019-01-31,Administrative Assistant,BPC,Active,Part-Time,Zone C,Full-Time,Sales,General - Con,30-12-1949,MA,Female,Other,Married,Fully Meets,1,2023-04-26,2,3,2,2023-04-20,Technical Skills,Internal,Failed,1,897.96,70,4
2732,2022-08-31,Area Sales Manager,PYZ,Active,Contract,Zone A,Full-Time,Sales,Shop (Fleet),07-04-1989,ME,Male,Black,Single,Fully Meets,2,2022-11-04,1,5,3,2023-02-23,Customer Service,Internal,Completed,3,147.28,33,4
2733,2022-02-01,Area Sales Manager,WBL,Active,Contract,Zone A,Temporary,Sales,General - Sga,05-01-1996,AZ,Male,Black,Single,Fully Meets,5,2023-04-03,3,4,1,2023-02-12,Leadership Development,Internal,Completed,5,612.96,26,4
2734,2020-12-02,Area Sales Manager,NEL,Active,Contract,Zone C,Part-Time,Sales,General - Con,03-12-1948,AZ,Female,Black,Married,Fully Meets,4,2023-05-14,2,2,3,2023-02-22,Communication Skills,External,Completed,5,953.92,72,4
2735,2020-10-16,Area Sales Manager,PL,Active,Contract,Zone B,Part-Time,Sales,Field Operations,10-04-2001,NC,Female,Asian,Single,Fully Meets,2,2023-06-02,5,1,2,2022-11-12,Leadership Development,External,Incomplete,1,519.23,19,4
2736,2020-05-27,Area Sales Manager,BPC,Active,Contract,Zone A,Full-Time,Sales,General - Con,13-02-1963,AL,Male,Other,Married,Fully Meets,5,2022-11-26,4,2,2,2023-03-05,Technical Skills,Internal,Passed,1,297.94,57,4
2737,2021-08-20,Area Sales Manager,CCDR,Active,Full-Time,Zone C,Temporary,Sales,General - Con,26-05-1972,UT,Male,Black,Married,Fully Meets,4,2022-09-20,5,5,3,2023-04-18,Communication Skills,Internal,Failed,5,317.55,49,4
2738,2019-02-07,Area Sales Manager,SVG,Active,Full-Time,Zone C,Full-Time,Sales,Field Operations,23-09-1957,TN,Male,Hispanic,Married,Fully Meets,5,2023-03-16,4,3,1,2022-10-01,Communication Skills,Internal,Incomplete,5,880.42,62,4
2739,2021-02-18,Area Sales Manager,EW,Active,Contract,Zone A,Part-Time,Sales,General - Con,21-09-1944,ID,Male,Black,Single,Fully Meets,4,2023-06-26,1,2,5,2022-08-21,Customer Service,Internal,Completed,1,457.71,77,4
2740,2022-12-02,Area Sales Manager,MSC,Active,Full-Time,Zone B,Part-Time,Sales,General - Sga,25-09-1983,ID,Male,Black,Single,Fully Meets,1,2023-06-06,2,5,1,2023-05-17,Communication Skills,Internal,Completed,3,200.27,39,4
2741,2021-07-29,Area Sales Manager,TNS,Active,Full-Time,Zone A,Part-Time,Sales,Wireline Construction,27-10-1974,NY,Male,Asian,Divorced,Fully Meets,4,2022-10-09,4,3,1,2022-09-26,Technical Skills,External,Failed,5,573.08,47,4
2742,2022-04-23,Area Sales Manager,PYZ,Active,Full-Time,Zone B,Full-Time,Sales,Field Operations,09-10-1991,NH,Male,Asian,Married,Fully Meets,2,2022-11-25,5,3,4,2022-09-05,Communication Skills,Internal,Incomplete,4,785.39,31,4
2743,2021-07-31,Area Sales Manager,WBL,Active,Full-Time,Zone B,Temporary,Sales,Field Operations,28-01-1982,WA,Male,Black,Married,Fully Meets,4,2022-08-31,3,2,5,2023-04-20,Technical Skills,Internal,Failed,3,437.36,39,4
2744,2020-06-12,Area Sales Manager,NEL,Active,Contract,Zone C,Full-Time,Sales,Field Operations,21-07-1954,VT,Female,Asian,Married,Fully Meets,4,2023-06-25,2,4,2,2022-10-29,Technical Skills,External,Incomplete,5,955.17,66,4
2745,2019-01-25,Area Sales Manager,PL,Active,Contract,Zone B,Part-Time,Sales,Executive,29-04-2001,VA,Female,Hispanic,Divorced,Fully Meets,5,2023-01-13,1,2,2,2022-10-12,Technical Skills,Internal,Failed,3,542.56,18,4
2746,2020-10-24,Administrative Assistant,BPC,Terminated,Full-Time,Zone A,Full-Time,Sales,Project Management - Con,17-05-1977,MA,Female,Hispanic,Widowed,Fully Meets,5,2023-07-13,4,4,5,2023-02-12,Project Management,External,Incomplete,5,399.23,43,4
2747,2018-08-18,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,General - Con,23-11-1960,MA,Female,Hispanic,Married,Fully Meets,4,2023-05-13,3,1,5,2022-10-15,Technical Skills,External,Failed,2,677.74,58,4
2748,2022-07-11,Production Technician I,PYZ,Active,Full-Time,Zone C,Full-Time,Production       ,General - Sga,15-06-1964,MA,Female,Hispanic,Widowed,Fully Meets,1,2023-08-04,5,2,5,2023-01-14,Project Management,External,Completed,2,301.42,58,4
2749,2018-11-15,Production Technician I,BPC,Terminated,Full-Time,Zone B,Part-Time,Production       ,Technology / It,08-04-1949,MA,Female,Black,Widowed,Fully Meets,5,2023-06-24,5,3,4,2022-11-19,Customer Service,External,Failed,5,149.65,69,4
2750,2022-06-04,Production Technician II,TNS,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,03-04-1949,MA,Male,Asian,Divorced,Fully Meets,4,2023-07-11,3,4,4,2023-02-27,Customer Service,Internal,Passed,1,462.45,73,4
2752,2022-10-21,Production Technician I,TNS,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,28-05-1976,MA,Male,Hispanic,Divorced,Fully Meets,4,2023-05-07,3,5,1,2022-12-06,Customer Service,Internal,Incomplete,5,450.64,46,4
2753,2023-01-13,Production Technician I,CCDR,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,11-06-1984,MA,Female,Black,Widowed,Fully Meets,4,2023-05-05,3,1,4,2022-10-18,Communication Skills,Internal,Completed,1,437.7,39,4
2754,2020-04-05,Production Technician I,SVG,Active,Full-Time,Zone C,Full-Time,Production       ,Engineers,05-05-1977,MA,Male,Other,Married,Fully Meets,2,2023-02-14,1,5,1,2023-04-04,Project Management,Internal,Failed,1,823.08,43,4
2755,2022-05-26,Production Technician I,EW,Active,Contract,Zone B,Temporary,Production       ,General - Con,20-11-1955,MA,Male,Other,Single,Fully Meets,2,2022-12-15,5,5,4,2022-12-21,Technical Skills,Internal,Completed,4,118.68,67,4
2756,2021-05-05,Production Technician II,TNS,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,21-07-1986,MA,Male,White,Divorced,Fully Meets,2,2022-10-30,1,3,1,2023-04-04,Communication Skills,External,Completed,5,120.79,35,4
2758,2018-12-20,Production Technician I,TNS,Terminated,Part-Time,Zone A,Full-Time,Production       ,Wireline Construction,12-02-1946,MA,Male,Other,Divorced,Fully Meets,2,2023-02-15,1,3,1,2023-05-17,Technical Skills,External,Incomplete,4,100.17,72,4
2759,2018-08-26,Production Technician I,PYZ,Active,Full-Time,Zone B,Full-Time,Production       ,Aerial,04-05-1989,MA,Male,White,Divorced,Fully Meets,2,2022-11-06,3,1,3,2023-06-30,Project Management,Internal,Incomplete,1,662.8,29,4
2760,2020-12-06,Production Technician II,BPC,Active,Part-Time,Zone B,Temporary,Production       ,Fielders,20-07-1969,MA,Male,Other,Single,Fully Meets,2,2022-09-26,2,1,4,2023-05-03,Leadership Development,Internal,Completed,3,287.59,51,4
